raw_doc_sha256,clean_sha256,clean_text_path,lang,pdf_filename,pdf_url,text_path,raw_len,clean_len,survival_ratio,paragraphs_total,paragraphs_bad,paragraphs_bad_ratio,quarantine
a2833db3af154ecfec3a62a34e18aea7072f0a15c98e40d428623fbd350b9f6f,af233e1e6c977fdd8afbbbfaab8d9114358b02fed1c35c1cd8a2b04676343166,data/rules_texts_cleaned_good/a2833db3af154ecfec3a62a34e18aea7072f0a15c98e40d428623fbd350b9f6f.txt,ru,536_135_Binder1.pdf,https://www.mosigra.ru/image/data/mosigra.product.other/536/135/Binder1.pdf,data/rules_texts/a2833db3af154ecfec3a62a34e18aea7072f0a15c98e40d428623fbd350b9f6f.txt,7709,7385,0.958,2,0,0.0,0
a2ae864f55cd210185587d38ab550827804aac6d904231d744666163ebf2da69,1ae3fb708e0e893f74eaf2c14542473c0e1dc2a31213fb0d70c943e8793a7bca,data/rules_texts_cleaned_good/a2ae864f55cd210185587d38ab550827804aac6d904231d744666163ebf2da69.txt,ru,schastlivoe-chislo-rules.pdf,https://www.mosigra.ru/download/rules/schastlivoe-chislo-rules.pdf,data/rules_texts/a2ae864f55cd210185587d38ab550827804aac6d904231d744666163ebf2da69.txt,17330,17136,0.9888,23,1,0.0435,0
a2c7b5e9fd0f6288bd5b249241da3250431f102a1919a4742fd5fb3eeb692b75,2215467173b3f60b94d332c68480fa7ea1e90de58e95dd61bf3d8ca249d2c981,data/rules_texts_cleaned_good/a2c7b5e9fd0f6288bd5b249241da3250431f102a1919a4742fd5fb3eeb692b75.txt,ru,paleo_initiation_rules.pdf,https://www.mosigra.ru/download/Правила/paleo_initiation_rules.pdf,data/rules_texts/a2c7b5e9fd0f6288bd5b249241da3250431f102a1919a4742fd5fb3eeb692b75.txt,4861,4787,0.9848,2,0,0.0,0
a2d52869161f3772c5eff27aeadfd0cf2f01db0821458582f1574062ca39d005,652ae3afd67f136e1300df1aab7e4a0f0fc59aad49ec7934ebb2f800f7058279,data/rules_texts_cleaned_good/a2d52869161f3772c5eff27aeadfd0cf2f01db0821458582f1574062ca39d005.txt,ru,rules-vechnaya-zima-reki-i-lodki.pdf,https://www.mosigra.ru/download/rules/rules-vechnaya-zima-reki-i-lodki.pdf,data/rules_texts/a2d52869161f3772c5eff27aeadfd0cf2f01db0821458582f1574062ca39d005.txt,11011,10857,0.986,12,3,0.25,0
a2e041e9b8b5d00c66dbbf1c311061b0aef9e985bacf1e6274f828abd0be56ee,c3937033fbf074df345317fe4411e2d5cc59f661ba284827b705e2114844ca53,data/rules_texts_cleaned_good/a2e041e9b8b5d00c66dbbf1c311061b0aef9e985bacf1e6274f828abd0be56ee.txt,ru,fauna-rules.pdf,https://www.mosigra.ru/download/rules/fauna-rules.pdf,data/rules_texts/a2e041e9b8b5d00c66dbbf1c311061b0aef9e985bacf1e6274f828abd0be56ee.txt,11385,11112,0.976,121,11,0.0909,0
a2f05fa54cea98fd969f5d5f30982a303460db366f6bc7e3a973dcd5ace717ac,21f6fbc02b5ae039243d224c1a7a4b7cc0cd90ee5cacbb6b56b70dcd08f3ae07,data/rules_texts_cleaned_good/a2f05fa54cea98fd969f5d5f30982a303460db366f6bc7e3a973dcd5ace717ac.txt,ru,Drevniy_Uzhas_Hrebty_Bezumiya_rules.pdf,https://www.mosigra.ru/image/data/mosigra.product.other/555/732/Drevniy_Uzhas_Hrebty_Bezumiya_rules.pdf,data/rules_texts/a2f05fa54cea98fd969f5d5f30982a303460db366f6bc7e3a973dcd5ace717ac.txt,24424,23937,0.9801,9,0,0.0,0
a30e4bd01b0d223fb710890209c3a890ec609c9fd26a90581c12155558e299ea,14633b14612ab0353953cc1fa5085e5c1300ce54e5160bc9dd6ae0dc0797172c,data/rules_texts_cleaned_good/a30e4bd01b0d223fb710890209c3a890ec609c9fd26a90581c12155558e299ea.txt,ru,cheburashka-apelsinka-rules.pdf,https://www.mosigra.ru/download/rules/cheburashka-apelsinka-rules.pdf,data/rules_texts/a30e4bd01b0d223fb710890209c3a890ec609c9fd26a90581c12155558e299ea.txt,12110,11654,0.9623,15,2,0.1333,0
a3213d6911b360b010cb1dc55eae8a67fbb42544f836463e79a03d62f0321e2e,8d5060a8900662c0456ccc8ab1245f447d2499248f950e4e3c65ce6664c956cb,data/rules_texts_cleaned_good/a3213d6911b360b010cb1dc55eae8a67fbb42544f836463e79a03d62f0321e2e.txt,ru,Moya_Pervaya_Osada_Zamka_Rules.pdf,https://www.mosigra.ru/image/data/mosigra.product.other/563/922/Moya_Pervaya_Osada_Zamka_Rules.pdf,data/rules_texts/a3213d6911b360b010cb1dc55eae8a67fbb42544f836463e79a03d62f0321e2e.txt,9188,9054,0.9854,6,0,0.0,0
a32b244a29fa4238e52922812bd99b6d6ba39cd51aa5cb2648099632052dcd45,9221d93ad958746ebf7f7971eb714b8b946a44a53f428140f1c27e8dd3358741,data/rules_texts_cleaned_good/a32b244a29fa4238e52922812bd99b6d6ba39cd51aa5cb2648099632052dcd45.txt,ru,pobeg-rules.pdf,https://www.mosigra.ru/download/rules/pobeg-rules.pdf,data/rules_texts/a32b244a29fa4238e52922812bd99b6d6ba39cd51aa5cb2648099632052dcd45.txt,2857,2851,0.9979,23,1,0.0435,0
a3595b2d82894cc6be7dc9ddb4c457b19bcb495c8f1a10a46bb33d556ce2517d,81de92cab41f6f1c370ab095a28b42ae88e8ad8215ea4448970ca4828bc26fc4,data/rules_texts_cleaned_good/a3595b2d82894cc6be7dc9ddb4c457b19bcb495c8f1a10a46bb33d556ce2517d.txt,ru,rules-neuralmemes.pdf,https://www.mosigra.ru/download/rules/rules-neuralmemes.pdf,data/rules_texts/a3595b2d82894cc6be7dc9ddb4c457b19bcb495c8f1a10a46bb33d556ce2517d.txt,5519,5364,0.9719,2,0,0.0,0
a36ea9219473de8e65c02aec31ed2ca2132e0620e48ee48153ac2578f3eb95f7,19558d891ee892fe55c8d976372a82e60de4c21cf62d1d3443f73cf8e9d57b42,data/rules_texts_cleaned_quarantine/a36ea9219473de8e65c02aec31ed2ca2132e0620e48ee48153ac2578f3eb95f7.txt,ru,nichego-lichnogo-rules.pdf,https://www.mosigra.ru/download/rules/nichego-lichnogo-rules.pdf,data/rules_texts/a36ea9219473de8e65c02aec31ed2ca2132e0620e48ee48153ac2578f3eb95f7.txt,5538,5372,0.97,12,5,0.4167,1
a3a191168dfd2619888e7527635e6c353995a55dca262f2f9680da9c61bfd28e,fe8f9f638ef79a97d13f36b4d53f8753514721bde8f50c9b4f1cbde77a2c7e80,data/rules_texts_cleaned_good/a3a191168dfd2619888e7527635e6c353995a55dca262f2f9680da9c61bfd28e.txt,ru,sly-mole-rules.pdf,https://www.mosigra.ru/download/rules/sly-mole-rules.pdf,data/rules_texts/a3a191168dfd2619888e7527635e6c353995a55dca262f2f9680da9c61bfd28e.txt,8656,8533,0.9858,8,0,0.0,0
a3aab11a386e346bb6ce2da1e18be5c9d533c10f6bfe3bd864756724d9208281,0f4c8196c2fbeb7b1c2b82ef3942d4458ae2176b2a426d7cd519b2b75866c3f9,data/rules_texts_cleaned_good/a3aab11a386e346bb6ce2da1e18be5c9d533c10f6bfe3bd864756724d9208281.txt,ru,selestiya_bunt_na_koroble.pdf,https://www.mosigra.ru/image/data/mosigra.product.other/563/287/selestiya_bunt_na_koroble.pdf,data/rules_texts/a3aab11a386e346bb6ce2da1e18be5c9d533c10f6bfe3bd864756724d9208281.txt,4718,4694,0.9949,1,0,0.0,0
a3da3a274274d7a1e746a243b6f91f264be1021feec64fb2f980b5005d1c6317,ee3d56292401f7c83e07780515586845f1d5f1302ea67e559021bffce829d46e,data/rules_texts_cleaned_good/a3da3a274274d7a1e746a243b6f91f264be1021feec64fb2f980b5005d1c6317.txt,ru,Odnazhdy_v_Chikago_Rules.pdf,https://www.mosigra.ru/download/Правила/Odnazhdy_v_Chikago_Rules.pdf,data/rules_texts/a3da3a274274d7a1e746a243b6f91f264be1021feec64fb2f980b5005d1c6317.txt,10027,9935,0.9908,6,0,0.0,0
a3f5c89a851229d0d529fe220fe04ea55cb0e588bf153eae834c572de1ab7853,b93c2a20cf3059cdff69f76570fd13a5596a5f375c88c218794c852fc2b15370,data/rules_texts_cleaned_good/a3f5c89a851229d0d529fe220fe04ea55cb0e588bf153eae834c572de1ab7853.txt,ru,staja-game-rules.pdf,https://www.mosigra.ru/download/rules/staja-game-rules.pdf,data/rules_texts/a3f5c89a851229d0d529fe220fe04ea55cb0e588bf153eae834c572de1ab7853.txt,13142,12903,0.9818,16,0,0.0,0
a41487901dd909568f2ea3e3743d413facbd4a4c0f69b852efb24c7dda47e7c5,7bff0bc21bb6085279b99db419cfc678ad06179d16d882f3cf533529006e7f76,data/rules_texts_cleaned_good/a41487901dd909568f2ea3e3743d413facbd4a4c0f69b852efb24c7dda47e7c5.txt,ru,za-nortvud-rules.pdf,https://www.mosigra.ru/download/rules/za-nortvud-rules.pdf,data/rules_texts/a41487901dd909568f2ea3e3743d413facbd4a4c0f69b852efb24c7dda47e7c5.txt,15517,15253,0.983,16,0,0.0,0
a41d6781db6b1a4975fe0b0cfb6ccc922e584e7c35425172ae703e42dc8118b0,60175d6b33ea2437e658faa8cc2a15c3371efeda1f9ee5539f75fa215b074f95,data/rules_texts_cleaned_good/a41d6781db6b1a4975fe0b0cfb6ccc922e584e7c35425172ae703e42dc8118b0.txt,ru,rules-vchr-pechat-ognya.pdf,https://www.mosigra.ru/download/rules/rules-vchr-pechat-ognya.pdf,data/rules_texts/a41d6781db6b1a4975fe0b0cfb6ccc922e584e7c35425172ae703e42dc8118b0.txt,8486,7579,0.8931,21,6,0.2857,0
a4355c3344946e635da63a2ce49ec32837685ad85e9ad2a40254cccccedd66e9,71c84a2e35748abc2d348f071376baac11a525281b69724acbc165554e497ca4,data/rules_texts_cleaned_good/a4355c3344946e635da63a2ce49ec32837685ad85e9ad2a40254cccccedd66e9.txt,ru,Noch_fanatichki_vozvrasshenie_Rules.pdf,https://www.mosigra.ru/download/Правила/Noch_fanatichki_vozvrasshenie_Rules.pdf,data/rules_texts/a4355c3344946e635da63a2ce49ec32837685ad85e9ad2a40254cccccedd66e9.txt,6588,6480,0.9836,2,0,0.0,0
