raw_doc_sha256,clean_sha256,clean_text_path,lang,pdf_filename,pdf_url,text_path,raw_len,clean_len,survival_ratio,paragraphs_total,paragraphs_bad,paragraphs_bad_ratio,quarantine
37699de54a548850300d972113668ddafcc326943b81725694173221910cdad3,ea63f251829f5a0e69cff8cd00a3ceda1d964ea0d18b1dd0823c26065754936e,data/rules_texts_cleaned_good/37699de54a548850300d972113668ddafcc326943b81725694173221910cdad3.txt,ru,Mafia_Rules.pdf,https://www.mosigra.ru/image/data/mosigra.product.other/559/254/Mafia_Rules.pdf,data/rules_texts/37699de54a548850300d972113668ddafcc326943b81725694173221910cdad3.txt,24300,23442,0.9647,16,0,0.0,0
377d88d00895c0a5373499a662964067f9275c0094f0abe1b6795fa14899da56,65b013b8fa90ce24c3f4e01e6dfc27a26cc6065529adf14149f31819f82dd4a6,data/rules_texts_cleaned_good/377d88d00895c0a5373499a662964067f9275c0094f0abe1b6795fa14899da56.txt,ru,Soobrajariy_Heroes_Rules.pdf,https://www.mosigra.ru/download/Правила/Soobrajariy_Heroes_Rules.pdf,data/rules_texts/377d88d00895c0a5373499a662964067f9275c0094f0abe1b6795fa14899da56.txt,10733,9347,0.8709,7,0,0.0,0
378839ee85fb3d038bbb1f18ea196dc26091e8566865e5feb7eedd8b1ca4a0fe,93ff01995898de33573b3edb1fea9f590242e14eafc07d6ae0843cfd175c5dd8,data/rules_texts_cleaned_good/378839ee85fb3d038bbb1f18ea196dc26091e8566865e5feb7eedd8b1ca4a0fe.txt,ru,neko-cafe-rules.pdf,https://www.mosigra.ru/download/rules/neko-cafe-rules.pdf,data/rules_texts/378839ee85fb3d038bbb1f18ea196dc26091e8566865e5feb7eedd8b1ca4a0fe.txt,4318,3162,0.7323,3,0,0.0,0
37b1e9d9b3d1a41c2ad5430c7482894d255ba0f0195cb1671ae32be9aeb2e915,af26ff75cd8329780ac5b73afc13988d0d833dab710eadac4bfbb2be60fd572a,data/rules_texts_cleaned_good/37b1e9d9b3d1a41c2ad5430c7482894d255ba0f0195cb1671ae32be9aeb2e915.txt,ru,Frozen2_Zacharovanny_Les_Rules_2-0.pdf,https://www.mosigra.ru/image/data/mosigra.product.other/564/513/Frozen2_Zacharovanny_Les_Rules_2-0.pdf,data/rules_texts/37b1e9d9b3d1a41c2ad5430c7482894d255ba0f0195cb1671ae32be9aeb2e915.txt,7055,4648,0.6588,2,0,0.0,0
37c26618b6fec5bc7c7c538df2360cb9bb5742bbf174733ab3d80c7c38485ee4,21c91ec47dd1080307e7f393c4aaa34123ef913ade742b095a192c2cd0a67274,data/rules_texts_cleaned_good/37c26618b6fec5bc7c7c538df2360cb9bb5742bbf174733ab3d80c7c38485ee4.txt,ru,fyordy-rules.pdf,https://www.mosigra.ru/download/rules/fyordy-rules.pdf,data/rules_texts/37c26618b6fec5bc7c7c538df2360cb9bb5742bbf174733ab3d80c7c38485ee4.txt,19376,19222,0.9921,12,0,0.0,0
37c574babb682e3fe9af689e16882e9403c2ddedb81e7099e402278352fb4e7d,64547a79ce7d0f51f987563d63031030d5c0b1d61a231e401e10628406523ccd,data/rules_texts_cleaned_good/37c574babb682e3fe9af689e16882e9403c2ddedb81e7099e402278352fb4e7d.txt,ru,kriptidi-v-poiskah-mificheskih-sushhestv-rules.pdf,https://www.mosigra.ru/download/rules/kriptidi-v-poiskah-mificheskih-sushhestv-rules.pdf,data/rules_texts/37c574babb682e3fe9af689e16882e9403c2ddedb81e7099e402278352fb4e7d.txt,69308,68272,0.9851,610,40,0.0656,0
37c9057eac91f8b90a25990c37f3cf3f7afcb8cf5f5fab7b7ae2be355c03f07f,f89b5c2f2eababfd9b177760be0c3ce9aae54244ca3bb1689adb1f700184df5b,data/rules_texts_cleaned_good/37c9057eac91f8b90a25990c37f3cf3f7afcb8cf5f5fab7b7ae2be355c03f07f.txt,ru,Pravila_Agenty_Shit_i_Mech_Bolshaya_igra_compressed.pdf,https://www.mosigra.ru/download/Правила/Pravila_Agenty_Shit_i_Mech_Bolshaya_igra_compressed.pdf,data/rules_texts/37c9057eac91f8b90a25990c37f3cf3f7afcb8cf5f5fab7b7ae2be355c03f07f.txt,19704,19362,0.9826,224,25,0.1116,0
37c9fd026c0f98cfa8e66c6962254721164dfaebeb1a8c2a24ddd4acd7de1b3d,ee852e544c892e3059fa47386ecd5512ccf4a81e7b9446831ffc715a25860a9e,data/rules_texts_cleaned_good/37c9fd026c0f98cfa8e66c6962254721164dfaebeb1a8c2a24ddd4acd7de1b3d.txt,ru,rules-smertelnie-materiali-amnesia.pdf,https://www.mosigra.ru/download/rules/rules-smertelnie-materiali-amnesia.pdf,data/rules_texts/37c9fd026c0f98cfa8e66c6962254721164dfaebeb1a8c2a24ddd4acd7de1b3d.txt,12968,12386,0.9551,22,0,0.0,0
37dc6db4c7db0b8183d778802b54c37f133cc7bf60a0c2750491c869339e0e1b,36038a0672f99d6c7d3ed68db974335c5ecd0d47eb8364306621a3469614af69,data/rules_texts_cleaned_good/37dc6db4c7db0b8183d778802b54c37f133cc7bf60a0c2750491c869339e0e1b.txt,ru,87ee3d234ec43ca6bdae9ae02d6163ce.pdf,https://www.mosigra.ru/download/Правила/87ee3d234ec43ca6bdae9ae02d6163ce.pdf,data/rules_texts/37dc6db4c7db0b8183d778802b54c37f133cc7bf60a0c2750491c869339e0e1b.txt,28402,27613,0.9722,387,74,0.1912,0
37e9a75fb7845a13fd04168a7cf240caf792909ec734a0f0ea69c6790bd9156f,bef4f42933bf42a3f8d6b6506f59c0a3f0904c80773129e27f6e9b96b6339d6d,data/rules_texts_cleaned_good/37e9a75fb7845a13fd04168a7cf240caf792909ec734a0f0ea69c6790bd9156f.txt,ru,kotiki-kioto-rules.pdf,https://www.mosigra.ru/download/rules/kotiki-kioto-rules.pdf,data/rules_texts/37e9a75fb7845a13fd04168a7cf240caf792909ec734a0f0ea69c6790bd9156f.txt,26120,25202,0.9649,20,1,0.05,0
382ab7c4cccad0475287305eca0fc68cf3baf50296237ae7c3da1a703842d7d1,71e61a694ab230639802e37925f9ba3a004c3e0fd73e010736334d041d39a430,data/rules_texts_cleaned_good/382ab7c4cccad0475287305eca0fc68cf3baf50296237ae7c3da1a703842d7d1.txt,ru,swintus2.pdf,https://www.mosigra.ru/image/data/mosigra.product.other/541/736/swintus2.pdf,data/rules_texts/382ab7c4cccad0475287305eca0fc68cf3baf50296237ae7c3da1a703842d7d1.txt,25100,24660,0.9825,20,0,0.0,0
3873fd532bb3264f08e3afea7a6727a0216c5cceb6a75eb753a7179701002ae4,ca2e5201ff93473442784515cea59f8f835b67d1ab24f669be29543af37be07c,data/rules_texts_cleaned_good/3873fd532bb3264f08e3afea7a6727a0216c5cceb6a75eb753a7179701002ae4.txt,ru,Doktor_Licenok_rules_web.pdf,https://www.mosigra.ru/image/data/mosigra.product.other/560/813/Doktor_Licenok_rules_web.pdf,data/rules_texts/3873fd532bb3264f08e3afea7a6727a0216c5cceb6a75eb753a7179701002ae4.txt,4724,3719,0.7873,4,0,0.0,0
387ae841036184dd057969ef7895a9c8d905aef59bb48cb51e37238034146bab,4d612df5945457b37f2e1a4e697a686941cb3113c9cf3e8ff0cd1e9754543757,data/rules_texts_cleaned_good/387ae841036184dd057969ef7895a9c8d905aef59bb48cb51e37238034146bab.txt,ru,ten-v-butilke-rules.pdf,https://www.mosigra.ru/download/rules/ten-v-butilke-rules.pdf,data/rules_texts/387ae841036184dd057969ef7895a9c8d905aef59bb48cb51e37238034146bab.txt,12747,11728,0.9201,12,1,0.0833,0
388bc1586cddc136c7a396e77459c2be820e17e116d00d426666176a21e8fa25,5aee451f1c79ad9256699ef7aa1d84d6c96caa9d3b71dd200c410f1a85a39703,data/rules_texts_cleaned_good/388bc1586cddc136c7a396e77459c2be820e17e116d00d426666176a21e8fa25.txt,ru,ohanami-rules.pdf,https://www.mosigra.ru/download/rules/ohanami-rules.pdf,data/rules_texts/388bc1586cddc136c7a396e77459c2be820e17e116d00d426666176a21e8fa25.txt,5173,5056,0.9774,37,6,0.1622,0
3890fa99574a84992ea464b2040cd4722e3dfb32e062eda67e9a2bb95a9f18dd,f2948332bd63936cb89fc14993f5d453d6d800e8d22208411715163a07d7bfe5,data/rules_texts_cleaned_good/3890fa99574a84992ea464b2040cd4722e3dfb32e062eda67e9a2bb95a9f18dd.txt,en,the-castles-of-burgundy-rules.pdf,https://www.mosigra.ru/download/rules/the-castles-of-burgundy-rules.pdf,data/rules_texts/3890fa99574a84992ea464b2040cd4722e3dfb32e062eda67e9a2bb95a9f18dd.txt,82463,79918,0.9691,31,0,0.0,0
38a7593ef878eba7f8f57768a6f6855b752b106e7c9f0307e176c0ac41fa9895,9de24b62470b7a7b2adde3ce6c968a2104ad66e3a18b2a79c1ebe19db5b06b75,data/rules_texts_cleaned_good/38a7593ef878eba7f8f57768a6f6855b752b106e7c9f0307e176c0ac41fa9895.txt,ru,Pravila_namek_ponyal_compressed.pdf,https://www.mosigra.ru/download/Правила/Pravila_namek_ponyal_compressed.pdf,data/rules_texts/38a7593ef878eba7f8f57768a6f6855b752b106e7c9f0307e176c0ac41fa9895.txt,6182,5135,0.8306,3,0,0.0,0
39274fa4db7c49ecfeaac1623d33da0e6285054da6cd05b0c3043a3d336cef6f,506298ae79267004173f4bd322f27d7fc850d8e0884d9d1ec79de3d075037a57,data/rules_texts_cleaned_good/39274fa4db7c49ecfeaac1623d33da0e6285054da6cd05b0c3043a3d336cef6f.txt,ru,ecos-pervij-kontinent-rules.pdf,https://www.mosigra.ru/download/rules/ecos-pervij-kontinent-rules.pdf,data/rules_texts/39274fa4db7c49ecfeaac1623d33da0e6285054da6cd05b0c3043a3d336cef6f.txt,28378,22749,0.8016,40,5,0.125,0
3941a55a86e388aec92d32a5bc730e8c4274609e64d4ce7621a5d437eb0bed5a,22806d3f1e4a0b40e5c2738d841f716c6496d3324bbc81fe25be122b8b64dc0f,data/rules_texts_cleaned_good/3941a55a86e388aec92d32a5bc730e8c4274609e64d4ce7621a5d437eb0bed5a.txt,ru,la_tortuga_rules.pdf,https://www.mosigra.ru/image/data/mosigra.product.other/543/671/la_tortuga_rules.pdf,data/rules_texts/3941a55a86e388aec92d32a5bc730e8c4274609e64d4ce7621a5d437eb0bed5a.txt,8825,8603,0.9748,3,0,0.0,0
39551115e44d4ebafc93eceff395795536c0ea0c3ac2320f8b41cbd05b4c41e0,f2e1c420297f1850fb249da4a460ac77580cf1d24238d2aa49de29b654c7928e,data/rules_texts_cleaned_good/39551115e44d4ebafc93eceff395795536c0ea0c3ac2320f8b41cbd05b4c41e0.txt,ru,0003CATAN_StaedteUndRitter_Rules.pdf,https://www.mosigra.ru/image/data/mosigra.product.other/549/910/0003CATAN_StaedteUndRitter_Rules.pdf,data/rules_texts/39551115e44d4ebafc93eceff395795536c0ea0c3ac2320f8b41cbd05b4c41e0.txt,40565,39045,0.9625,15,0,0.0,0
39599c4d82e2829002f4c4cf57fb00b4937cbefdb2959234078ada99349ae173,1d29861a1a4c0de957c50ac59d6ba6e7a8ecb84052e345d36d0dbc998c33b39d,data/rules_texts_cleaned_good/39599c4d82e2829002f4c4cf57fb00b4937cbefdb2959234078ada99349ae173.txt,ru,viktrollina.pdf,https://www.mosigra.ru/download/rules/viktrollina.pdf,data/rules_texts/39599c4d82e2829002f4c4cf57fb00b4937cbefdb2959234078ada99349ae173.txt,6891,6226,0.9035,4,0,0.0,0
395bc13acbc7bac17008127a79bd6773e79a1afa43c1064cc351ca3f460b433b,512662dba43a930ba041696c2ed9c82256fd876560aef1145b69f42bce69c18a,data/rules_texts_cleaned_good/395bc13acbc7bac17008127a79bd6773e79a1afa43c1064cc351ca3f460b433b.txt,ru,Sofia_rulebook-web.pdf,https://www.mosigra.ru/download/Правила/Sofia_rulebook-web.pdf,data/rules_texts/395bc13acbc7bac17008127a79bd6773e79a1afa43c1064cc351ca3f460b433b.txt,5242,5014,0.9565,9,0,0.0,0
3967efb217894a4db926f4cd3d9f182e4f7084ac64e9173d382266f3703d52e8,24daced7a931556e1e5b048eb1b2efb211fbee5ff4b879e781f2a1962dac7ef3,data/rules_texts_cleaned_good/3967efb217894a4db926f4cd3d9f182e4f7084ac64e9173d382266f3703d52e8.txt,ru,Cosmic-Colones_Rules_RU_web_compressed.pdf,https://www.mosigra.ru/download/Правила/Cosmic-Colones_Rules_RU_web_compressed.pdf,data/rules_texts/3967efb217894a4db926f4cd3d9f182e4f7084ac64e9173d382266f3703d52e8.txt,21861,19861,0.9085,19,0,0.0,0
39709d87b3eb5d26afb18596924d91883dbc8d39803dcdbc748c5bb568050d18,7c6098cbd40fc865d3c02a0e6740bdc5bf49458366f74eb19cdc6569a80470af,data/rules_texts_cleaned_good/39709d87b3eb5d26afb18596924d91883dbc8d39803dcdbc748c5bb568050d18.txt,ru,amritsar-zolotoj-hram-rules.pdf,https://www.mosigra.ru/download/rules/amritsar-zolotoj-hram-rules.pdf,data/rules_texts/39709d87b3eb5d26afb18596924d91883dbc8d39803dcdbc748c5bb568050d18.txt,41191,40683,0.9877,20,1,0.05,0
397c34cbf3bb864ae874bcfae03337404d3052a6eead43f22cc234b0ccf5f536,b77e9fa77d665f0e3f620182e1279510c90e241be633fc223bfae4bd402754fb,data/rules_texts_cleaned_good/397c34cbf3bb864ae874bcfae03337404d3052a6eead43f22cc234b0ccf5f536.txt,en,tales-from-the-red-dragon-inn-rules.pdf,https://www.mosigra.ru/download/rules/tales-from-the-red-dragon-inn-rules.pdf,data/rules_texts/397c34cbf3bb864ae874bcfae03337404d3052a6eead43f22cc234b0ccf5f536.txt,77046,76624,0.9945,371,20,0.0539,0
397d0ef6c0dd31bf4ee655cec45b3c4c52e025b1efd4ac706013b859084780e4,45f29fdbbad727fe9252b03a57ac9cfb182ff0d6e774363f001a86e76e3d843b,data/rules_texts_cleaned_good/397d0ef6c0dd31bf4ee655cec45b3c4c52e025b1efd4ac706013b859084780e4.txt,ru,masha-i-medved-perepryatanica-rules.pdf,https://www.mosigra.ru/download/rules/masha-i-medved-perepryatanica-rules.pdf,data/rules_texts/397d0ef6c0dd31bf4ee655cec45b3c4c52e025b1efd4ac706013b859084780e4.txt,5042,4063,0.8058,3,0,0.0,0
399266e7ec2ee80627dbc11b2f757466d505e1eca0d566237ab624ac5777df64,30f2c1085f9ff82e9860763d6493937e1a5e99344f42dfacd07460c9dc97e9a2,data/rules_texts_cleaned_good/399266e7ec2ee80627dbc11b2f757466d505e1eca0d566237ab624ac5777df64.txt,en,galaxy-trucker-keep-on-trucking-rules-eng.pdf,https://www.mosigra.ru/download/rules/galaxy-trucker-keep-on-trucking-rules-eng.pdf,data/rules_texts/399266e7ec2ee80627dbc11b2f757466d505e1eca0d566237ab624ac5777df64.txt,45474,45417,0.9987,15,0,0.0,0
3993fafaa00b65523edda7e0a66bf529bb0ea2adc172df1359609f826d53aa05,cf5e144362314e87bb4345dd738e789ddb6375d192cad068d09e643350021853,data/rules_texts_cleaned_good/3993fafaa00b65523edda7e0a66bf529bb0ea2adc172df1359609f826d53aa05.txt,ru,slozhnij-vibor-rules.pdf,https://www.mosigra.ru/download/rules/slozhnij-vibor-rules.pdf,data/rules_texts/3993fafaa00b65523edda7e0a66bf529bb0ea2adc172df1359609f826d53aa05.txt,3313,3184,0.9611,49,8,0.1633,0
3a04d5ff0337d3fb83d38d03b48b3eba2f6fe908bbb60f4d91ff8ae15c5d6ca3,c6872a71edfa250acb7265e82dd15a6764d333ddf44968e8f647cca0b19a01ed,data/rules_texts_cleaned_good/3a04d5ff0337d3fb83d38d03b48b3eba2f6fe908bbb60f4d91ff8ae15c5d6ca3.txt,ru,Mi-mi-mishki-zapominaika-rules.pdf,https://www.mosigra.ru/download/rules/Mi-mi-mishki-zapominaika-rules.pdf,data/rules_texts/3a04d5ff0337d3fb83d38d03b48b3eba2f6fe908bbb60f4d91ff8ae15c5d6ca3.txt,13683,12128,0.8864,6,0,0.0,0
3a0834ce8f59f47041ab361ed756264f3a3f5cc76884009726808ea4c9212901,5f686cc387a9cf97694f26677dc1ab33b9fbc7fc1238a64ff9dd211ba0fade88,data/rules_texts_cleaned_good/3a0834ce8f59f47041ab361ed756264f3a3f5cc76884009726808ea4c9212901.txt,ru,andor-poteryannie-legendi-rules.pdf,https://www.mosigra.ru/download/rules/andor-poteryannie-legendi-rules.pdf,data/rules_texts/3a0834ce8f59f47041ab361ed756264f3a3f5cc76884009726808ea4c9212901.txt,28481,24942,0.8757,15,0,0.0,0
3a189c9e555e532437b23c8b7bee1825ec5f692f27838b5dc9b3fd3410b11a6e,cf21eab63638449f0e9523e66ffd36bf35342793dcde29c98516759457567629,data/rules_texts_cleaned_good/3a189c9e555e532437b23c8b7bee1825ec5f692f27838b5dc9b3fd3410b11a6e.txt,ru,kvich.pdf,https://www.mosigra.ru/download/rules/kvich.pdf,data/rules_texts/3a189c9e555e532437b23c8b7bee1825ec5f692f27838b5dc9b3fd3410b11a6e.txt,5887,5039,0.856,9,0,0.0,0
3a45abe0e239d9633d16220d954e48fada1a98806cb519c6ea3a1b38ce7ad7e9,a04b11eac06a6a2ec222dbed6c663299dfe959e5d4866e0baa199d5be5177324,data/rules_texts_cleaned_good/3a45abe0e239d9633d16220d954e48fada1a98806cb519c6ea3a1b38ce7ad7e9.txt,ru,otvechaet-aleksandr-gus-rules.pdf,https://www.mosigra.ru/download/rules/otvechaet-aleksandr-gus-rules.pdf,data/rules_texts/3a45abe0e239d9633d16220d954e48fada1a98806cb519c6ea3a1b38ce7ad7e9.txt,6112,5395,0.8827,5,0,0.0,0
3a45b335a787422aceb1558b98ce298dddfef149ec213f1e97290e4d7d09ff0a,19f47a5ccb53663da1dfd35883e51b30b760dd0b6123d9561f68f42d94ee49b8,data/rules_texts_cleaned_good/3a45b335a787422aceb1558b98ce298dddfef149ec213f1e97290e4d7d09ff0a.txt,en,jackal.pdf,https://www.mosigra.ru/download/rules/jackal.pdf,data/rules_texts/3a45b335a787422aceb1558b98ce298dddfef149ec213f1e97290e4d7d09ff0a.txt,11552,11508,0.9962,4,0,0.0,0
3a58ea69b5006ec5c9d47dce5bbd67f5ac8b08a1b1185ac7dcad87a55e384b63,a39df9c2c0cfaa46dbabc74e904eabf8d49a25bd4e089f66019087d1a3ec4995,data/rules_texts_cleaned_good/3a58ea69b5006ec5c9d47dce5bbd67f5ac8b08a1b1185ac7dcad87a55e384b63.txt,ru,Bang_Duel_Renegades_Rule.pdf,https://www.mosigra.ru/download/Правила/Bang_Duel_Renegades_Rule.pdf,data/rules_texts/3a58ea69b5006ec5c9d47dce5bbd67f5ac8b08a1b1185ac7dcad87a55e384b63.txt,17902,16847,0.9411,22,0,0.0,0
3a983463c0e93972bf5e621626989d073070c1d1a9cf9ed02b4ecf5bb6083616,bb156314fca665d4b816bea9a530e3a2cb0efa2cd015387f0125882a64478274,data/rules_texts_cleaned_good/3a983463c0e93972bf5e621626989d073070c1d1a9cf9ed02b4ecf5bb6083616.txt,ru,The_Taverns_Rules_RUS_compressed.pdf,https://www.mosigra.ru/download/Правила/The_Taverns_Rules_RUS_compressed.pdf,data/rules_texts/3a983463c0e93972bf5e621626989d073070c1d1a9cf9ed02b4ecf5bb6083616.txt,35044,34270,0.9779,13,0,0.0,0
3a99c0161d5c5fc2039e6e9da181df7f9c2f98ec3a3e2cf4918dc1c4839a164c,81946c54c47faf0aa4bb04367b61b0482d4b01e1357dffc4e0df11d048785280,data/rules_texts_cleaned_good/3a99c0161d5c5fc2039e6e9da181df7f9c2f98ec3a3e2cf4918dc1c4839a164c.txt,ru,crocodile-cifromem.pdf,https://www.mosigra.ru/download/rules/crocodile-cifromem.pdf,data/rules_texts/3a99c0161d5c5fc2039e6e9da181df7f9c2f98ec3a3e2cf4918dc1c4839a164c.txt,19581,17682,0.903,4,0,0.0,0
3aa028a76ccb61a39373ee05aefab992d5dd067c055830f9a119d1def2be6ca9,d8a80b24fdae5a5794a6bcda8d399b199ca5af52cbbb0eba8d6e624d0fec7d04,data/rules_texts_cleaned_good/3aa028a76ccb61a39373ee05aefab992d5dd067c055830f9a119d1def2be6ca9.txt,ru,volshebnik-izumrud-goroda.pdf,https://www.mosigra.ru/download/rules/volshebnik-izumrud-goroda.pdf,data/rules_texts/3aa028a76ccb61a39373ee05aefab992d5dd067c055830f9a119d1def2be6ca9.txt,7902,7805,0.9877,9,0,0.0,0
3abbb829ca1005c88e073c0a7d7353fd039ab628db331495b520a8959ed6c12d,cd9cad3b66448168aa1db230bb54fc6750cb03f157a2d3d69879e44ed0165460,data/rules_texts_cleaned_good/3abbb829ca1005c88e073c0a7d7353fd039ab628db331495b520a8959ed6c12d.txt,ru,zeljonij-dom-rules.pdf,https://www.mosigra.ru/download/rules/zeljonij-dom-rules.pdf,data/rules_texts/3abbb829ca1005c88e073c0a7d7353fd039ab628db331495b520a8959ed6c12d.txt,35593,34473,0.9685,333,53,0.1592,0
3abf1395a806cc1b952bc82cfb6bd55a75235592c078335bd6c18f0680c2f4f4,b623b21dbc69aa52361ce0d411be174f0627fca97b7710a4346f645e24df086e,data/rules_texts_cleaned_good/3abf1395a806cc1b952bc82cfb6bd55a75235592c078335bd6c18f0680c2f4f4.txt,ru,nejromemi-2-0-rules.pdf,https://www.mosigra.ru/download/rules/nejromemi-2-0-rules.pdf,data/rules_texts/3abf1395a806cc1b952bc82cfb6bd55a75235592c078335bd6c18f0680c2f4f4.txt,5695,3607,0.6334,4,0,0.0,0
3ad65696712576c46c7a30ec13795911d5036f31261b369de2757c7366fc0810,ab7390f888b1e53c112392033c43a616ef7d0b711219aef099268559c9579f84,data/rules_texts_cleaned_good/3ad65696712576c46c7a30ec13795911d5036f31261b369de2757c7366fc0810.txt,ru,SWC1-Helper-RU-7.pdf,https://www.mosigra.ru/download/Правила/SWC1-Helper-RU-7.pdf,data/rules_texts/3ad65696712576c46c7a30ec13795911d5036f31261b369de2757c7366fc0810.txt,9113,8058,0.8842,3,0,0.0,0
3ae1fcd468883d737e633740bf18694d1069b60c2288734c3031deb34896912e,cd049c868d808979fbcb368adde09c0401191fbb353b61e8da9666da50e02b54,data/rules_texts_cleaned_good/3ae1fcd468883d737e633740bf18694d1069b60c2288734c3031deb34896912e.txt,ru,rules-utinaya-chixarda.pdf,https://www.mosigra.ru/download/rules/rules-utinaya-chixarda.pdf,data/rules_texts/3ae1fcd468883d737e633740bf18694d1069b60c2288734c3031deb34896912e.txt,4577,4372,0.9552,49,3,0.0612,0
3ae52d540cbba6f2380e6ed92dd85ac320c5b2d0af49d50d8f083cab9b2a58d1,aaed21628d04eae0621420596c2fb91b57fe1dd0b8a76c27552dfb38c3a9c85f,data/rules_texts_cleaned_good/3ae52d540cbba6f2380e6ed92dd85ac320c5b2d0af49d50d8f083cab9b2a58d1.txt,ru,elli-i-totoshki.pdf,https://www.mosigra.ru/download/rules/elli-i-totoshki.pdf,data/rules_texts/3ae52d540cbba6f2380e6ed92dd85ac320c5b2d0af49d50d8f083cab9b2a58d1.txt,2612,1928,0.7381,2,0,0.0,0
3b440eacab4ef5f7ced1c0d281869c31d35860682e76cd9253d8f21d569ec3c6,9c7d6d9ff96939c16640297c96894e536045aec2501216be4fb9f7858a8f24c6,data/rules_texts_cleaned_good/3b440eacab4ef5f7ced1c0d281869c31d35860682e76cd9253d8f21d569ec3c6.txt,ru,bumazhnie-kvartali-kollekcionnoe-izdanie-rules.pdf,https://www.mosigra.ru/download/rules/bumazhnie-kvartali-kollekcionnoe-izdanie-rules.pdf,data/rules_texts/3b440eacab4ef5f7ced1c0d281869c31d35860682e76cd9253d8f21d569ec3c6.txt,29531,28382,0.9611,298,40,0.1342,0
3b48f08ffd9b4a3b2f8117bd7e0d60ab65848ba769e6ed06325c7c4fcd051103,f2bdef0bf6df2b8d6d5f9897da8652c601d4bf47e92871560df3cd73aed9195a,data/rules_texts_cleaned_good/3b48f08ffd9b4a3b2f8117bd7e0d60ab65848ba769e6ed06325c7c4fcd051103.txt,ru,Pravila_Underwater_Cities_New_Discoveries.pdf,https://www.mosigra.ru/download/Правила/Pravila_Underwater_Cities_New_Discoveries.pdf,data/rules_texts/3b48f08ffd9b4a3b2f8117bd7e0d60ab65848ba769e6ed06325c7c4fcd051103.txt,27523,26198,0.9519,10,0,0.0,0
3b4cd6d5e6a1209fd1b263a2789c15f193ba9332e662de3edd1c20df6586eec1,416e76e373cf2671469ffba083d487d2ff0cd8ebd05f4dee46ebe6db5aca9768,data/rules_texts_cleaned_good/3b4cd6d5e6a1209fd1b263a2789c15f193ba9332e662de3edd1c20df6586eec1.txt,ru,full_house_rules.pdf,https://www.mosigra.ru/download/Правила/full_house_rules.pdf,data/rules_texts/3b4cd6d5e6a1209fd1b263a2789c15f193ba9332e662de3edd1c20df6586eec1.txt,8125,7916,0.9743,93,11,0.1183,0
3b4fcf4a565487f75335448ebdf86efa8665f63a08f76e933ab57de98f23193b,b8abd2163de113bd1c9ce6945be9ff59ecd7845acfd6175cf3a4332b8e879cf3,data/rules_texts_cleaned_good/3b4fcf4a565487f75335448ebdf86efa8665f63a08f76e933ab57de98f23193b.txt,en,twow-wild-hunt-rules-eng.pdf,https://www.mosigra.ru/download/rules/twow-wild-hunt-rules-eng.pdf,data/rules_texts/3b4fcf4a565487f75335448ebdf86efa8665f63a08f76e933ab57de98f23193b.txt,47717,46228,0.9688,18,0,0.0,0
3b6617d4eaf9d64ae94c9325cdab4c4c8eea69c2e4e7f2ea57561d65f7e5d4c2,3f6d41abc37d34fab65c48084025d2b94f57457fb845d75cacc9e46cea8e6199,data/rules_texts_cleaned_good/3b6617d4eaf9d64ae94c9325cdab4c4c8eea69c2e4e7f2ea57561d65f7e5d4c2.txt,ru,malenkij-mir-rechnoj-mir-rules.pdf,https://www.mosigra.ru/download/rules/malenkij-mir-rechnoj-mir-rules.pdf,data/rules_texts/3b6617d4eaf9d64ae94c9325cdab4c4c8eea69c2e4e7f2ea57561d65f7e5d4c2.txt,5780,4611,0.7978,2,0,0.0,0
3b6c21ad015da76a8c2d2671333fe8ce85e8dec472559184b6c9d3019b78ea14,0122591ff625f6a6d9d59d09e4f67f9b10465618071b486eacc48ba6d163c316,data/rules_texts_cleaned_good/3b6c21ad015da76a8c2d2671333fe8ce85e8dec472559184b6c9d3019b78ea14.txt,ru,lacrimosa-rules.pdf,https://www.mosigra.ru/download/rules/lacrimosa-rules.pdf,data/rules_texts/3b6c21ad015da76a8c2d2671333fe8ce85e8dec472559184b6c9d3019b78ea14.txt,56879,54856,0.9644,39,0,0.0,0
3b8d1309589e1f699887e21d34dbc022d81d5274f95daebd4dd688045b74a297,3da6a7252b1ac1f243f2a13e2efa437c21ea053030f1702823adc43ac71ae546,data/rules_texts_cleaned_good/3b8d1309589e1f699887e21d34dbc022d81d5274f95daebd4dd688045b74a297.txt,ru,Krio_ru_Rulebook_web.pdf,https://www.mosigra.ru/download/Правила/Krio_ru_Rulebook_web.pdf,data/rules_texts/3b8d1309589e1f699887e21d34dbc022d81d5274f95daebd4dd688045b74a297.txt,26837,24252,0.9037,22,0,0.0,0
3b941a231127aa548a2eac85e0b4a454b32df7b0ffe19b982911c9ecd7fd0a43,9fe0370e92812711471f9f2f5cc60361d893fca7a96946a9ead1df6e20da5f3f,data/rules_texts_cleaned_good/3b941a231127aa548a2eac85e0b4a454b32df7b0ffe19b982911c9ecd7fd0a43.txt,ru,trava_i_griby.pdf,https://www.mosigra.ru/image/data/mosigra.product.other/560/164/trava_i_griby.pdf,data/rules_texts/3b941a231127aa548a2eac85e0b4a454b32df7b0ffe19b982911c9ecd7fd0a43.txt,9247,9171,0.9918,77,4,0.0519,0
